timestamp,open,high,low,close,volume
2015-03-08 12:00:00,274.56,274.89,270.29,274.69,859.30076614
2015-03-08 16:00:00,274.51,276.0,273.44,275.1,921.04168101
2015-03-08 20:00:00,275.28,277.47,273.96,275.5,1146.66839535
2015-03-09 00:00:00,275.47,279.39,275.0,278.6,1707.7580206599998
2015-03-09 04:00:00,278.43,281.0,277.36,279.95,1464.0218104100002
2015-03-09 08:00:00,280.08,283.11,278.86,280.6,738.01999055
2015-03-09 12:00:00,280.6,286.64,277.36,284.43,1952.0768736900002
2015-03-09 16:00:00,284.43,291.79,283.54,291.62,4121.65002893
2015-03-09 20:00:00,291.67,294.42,286.48,290.19,3752.71586538
2015-03-10 00:00:00,290.2,298.87,289.82,296.81,3627.09501259
2015-03-10 04:00:00,297.22,298.25,293.28,293.7,2194.7704522599997
2015-03-10 08:00:00,293.31,297.15,291.44,295.3,775.50857159
2015-03-10 12:00:00,295.28,299.0,290.6,294.53,3598.72863621
2015-03-10 16:00:00,294.72,299.48,294.72,297.31,3517.58161884
2015-03-10 20:00:00,297.31,298.12,291.32,293.47,2557.33757858
2015-03-11 00:00:00,293.46,294.77,290.51,293.23,2366.1226865099998
2015-03-11 04:00:00,293.23,295.0,291.2,292.49,1394.20860913
2015-03-11 08:00:00,292.32,296.18,291.89,292.88,1034.5751017999999
2015-03-11 12:00:00,292.88,296.78,292.35,296.3,1403.3744516699999
2015-03-11 16:00:00,296.3,297.8,294.54,296.91,2065.09269974
2015-03-11 20:00:00,296.93,297.8,294.25,296.99,1513.07804659
2015-03-12 00:00:00,296.98,297.45,291.87,293.46,2112.2541704
2015-03-12 04:00:00,293.32,294.88,292.66,293.34,899.4431526599999
2015-03-12 08:00:00,293.35,295.0,292.92,293.67,613.60684783
2015-03-12 12:00:00,293.67,296.53,292.15,295.72,1628.6670755300001
2015-03-12 16:00:00,295.72,298.9,295.5,297.36,2620.28236746
2015-03-12 20:00:00,297.37,297.69,294.09,296.05,1766.61972822
2015-03-13 00:00:00,295.87,296.43,293.98,294.76,1274.47058373
2015-03-13 04:00:00,294.58,295.5,286.67,290.56,2725.11456351
2015-03-13 08:00:00,290.52,293.2,287.25,290.75,1754.0702941200002
2015-03-13 12:00:00,290.8,293.73,289.53,291.58,1515.31239624
2015-03-13 16:00:00,291.63,292.96,284.86,287.88,2801.18585989
2015-03-13 20:00:00,287.89,290.1,284.0,284.0,1973.5393253700001
2015-03-14 00:00:00,284.37,286.94,280.86,284.0,2102.7630555299997
2015-03-14 04:00:00,283.96,287.48,283.74,285.51,922.61386648
2015-03-14 08:00:00,285.4,286.13,283.07,284.64,342.45184348
2015-03-14 12:00:00,284.64,287.77,283.61,287.52,816.4718797100002
2015-03-14 16:00:00,287.46,289.0,282.18,285.39,1805.1075993099998
2015-03-14 20:00:00,285.39,286.67,282.39,283.95,1293.1881885999999
2015-03-15 00:00:00,283.77,285.64,282.5,285.5,914.60842454
2015-03-15 04:00:00,285.5,286.63,284.71,286.39,537.24009187
2015-03-15 08:00:00,286.6,286.63,284.0,286.48,342.8620924
2015-03-15 12:00:00,286.49,287.8,286.18,286.61,570.9978165499999
2015-03-15 16:00:00,286.8,287.68,285.94,287.61,720.92052064
2015-03-15 20:00:00,287.46,289.24,286.1,288.0,1329.2512098599998
2015-03-16 00:00:00,287.99,294.38,287.41,293.14,2305.6570913
2015-03-16 04:00:00,293.14,294.99,291.99,292.68,1121.80142543
2015-03-16 08:00:00,292.64,294.5,291.63,293.37,511.82623843
2015-03-16 12:00:00,293.26,294.99,292.0,292.6,1520.72468243
2015-03-16 16:00:00,292.6,294.38,290.19,291.6,1816.88853121
2015-03-16 20:00:00,291.6,293.33,291.0,292.37,1592.15886671
2015-03-17 00:00:00,292.36,292.98,290.03,292.59,1552.4963833499999
2015-03-17 04:00:00,292.55,293.69,292.01,293.55,674.02178794
2015-03-17 08:00:00,293.52,293.68,290.83,291.3,460.04648582000004
2015-03-17 12:00:00,291.27,293.23,287.11,289.13,1737.5028923300001
2015-03-17 16:00:00,289.13,289.98,287.1,289.62,1541.06178507
2015-03-17 20:00:00,289.41,290.0,284.01,286.74,1826.5974746900004
2015-03-18 00:00:00,286.63,287.0,283.51,285.22,1583.63906835
2015-03-18 04:00:00,285.22,286.0,282.63,283.36,829.17328847
2015-03-18 08:00:00,283.24,284.69,270.0,271.71,2228.45516695
2015-03-18 12:00:00,271.19,277.47,270.01,274.36,3136.2858682100004
2015-03-18 16:00:00,274.26,274.81,264.97,267.68,4307.63192383
2015-03-18 20:00:00,267.56,267.96,250.0,258.5,6593.8516926
2015-03-19 00:00:00,258.62,259.13,249.2,256.72,4195.2943696
2015-03-19 04:00:00,256.51,264.0,253.0,262.56,2546.3138634899997
2015-03-19 08:00:00,262.33,263.42,256.81,261.0,1248.84692572
2015-03-19 12:00:00,260.83,265.59,260.08,264.2,2265.3846489200005
2015-03-19 16:00:00,264.1,266.8,253.0,254.72,3270.17930451
2015-03-19 20:00:00,254.72,264.69,252.5,263.05,2878.74597252
2015-03-20 00:00:00,263.06,267.42,262.22,266.3,1261.31792174
2015-03-20 04:00:00,266.25,266.25,261.99,263.86,907.0922269600001
2015-03-20 08:00:00,263.59,263.81,260.0,262.38,491.54026403
2015-03-20 12:00:00,262.39,264.99,260.45,264.31,1095.86536755
2015-03-20 16:00:00,264.0,264.61,259.31,264.05,2229.0809311900002
2015-03-20 20:00:00,263.64,264.45,262.5,263.31,1581.69416094
2015-03-21 00:00:00,263.31,263.62,261.32,262.45,1116.4135613600001
2015-03-21 04:00:00,262.44,263.31,256.66,258.62,1240.14583588
2015-03-21 08:00:00,258.52,261.86,256.76,261.02,425.02567741999997
2015-03-21 12:00:00,260.98,263.07,260.51,263.07,662.17590051
2015-03-21 16:00:00,263.07,263.36,259.8,262.08,1469.27594241
2015-03-21 20:00:00,261.91,262.22,259.2,261.9,1103.55127038
2015-03-22 00:00:00,261.57,262.23,260.2,261.13,884.33374294
2015-03-22 04:00:00,261.38,263.0,259.71,261.1,616.7526549199999
2015-03-22 08:00:00,261.0,262.73,260.31,261.9,155.09588946
2015-03-22 12:00:00,261.69,263.0,261.0,262.94,532.23795964
2015-03-22 16:00:00,262.96,269.64,261.4,268.01,2007.23941042
2015-03-22 20:00:00,268.01,271.27,265.8,269.45,1623.58563586
2015-03-23 00:00:00,269.25,271.6,268.92,269.5,1242.84548603
2015-03-23 04:00:00,269.38,270.4,268.5,270.19,563.97880918
2015-03-23 08:00:00,270.19,272.4,268.89,270.19,541.5549182999999
