timestamp,open,high,low,close,volume
2015-10-04,239.93,240.28,239.07,239.87,3794.1208558499998
2015-10-05,239.87,240.98,237.5,240.95,7487.56172347
2015-10-06,240.93,248.0,240.31,246.64,9574.83849797
2015-10-07,246.7,247.96,240.2,244.0,8821.85979471
2015-10-08,244.0,245.38,242.2,242.94,5622.45156751
2015-10-09,242.94,244.88,241.1,244.35,4935.0255216099995
2015-10-10,244.44,246.1,243.8,246.07,3688.53341368
2015-10-11,246.06,250.0,245.63,249.02,4323.21964729
2015-10-12,249.01,249.14,245.89,246.39,5402.18608546
2015-10-13,246.43,251.5,244.86,250.99,6502.1852660800005
2015-10-14,250.98,255.0,250.25,253.27,7587.4200466
2015-10-15,253.25,256.77,253.18,254.99,6678.8912441
2015-10-16,254.98,267.6,254.86,263.43,9215.973390109999
2015-10-17,263.45,274.81,263.05,272.87,11034.142306950002
2015-10-18,272.88,273.5,262.94,265.0,5660.0181334
2015-10-19,265.0,268.23,262.05,265.17,5364.101324560001
2015-10-20,265.09,272.95,264.38,271.14,4647.33185323
2015-10-21,271.16,272.85,265.0,268.77,6195.06646892
2015-10-22,268.77,280.0,268.75,275.84,8695.88388281
2015-10-23,275.76,281.17,275.4,278.76,7072.8447038799995
2015-10-24,278.76,284.49,278.75,284.29,5507.97672516
2015-10-25,284.29,295.93,283.28,284.97,10695.66837063
2015-10-26,284.97,287.68,282.04,287.1,7477.92421946
2015-10-27,287.1,297.99,286.89,295.61,11123.681787750002
2015-10-28,295.68,308.93,295.65,304.09,16047.51077092
2015-10-29,304.1,320.99,301.8,316.08,12247.44107552
2015-10-30,316.07,336.97,315.9,329.11,16825.19638808
2015-10-31,329.11,334.28,306.29,314.85,15213.518109129995
2015-11-01,314.84,332.0,311.44,329.46,10727.586974650001
2015-11-02,329.45,371.82,326.07,365.21,19748.945247710002
2015-11-03,365.14,422.3,362.07,404.1,40167.736640170006
2015-11-04,404.06,499.99,368.15,410.0,50603.79169320001
2015-11-05,410.0,450.0,366.66,387.21,27227.965619290004
2015-11-06,387.21,395.0,351.0,374.09,20034.64320475
2015-11-07,374.26,392.0,371.43,384.81,8396.12456558
2015-11-08,384.8,389.0,363.58,373.83,7459.01455998
2015-11-09,373.84,386.96,360.8,379.53,11225.645675970001
2015-11-10,379.55,382.23,322.0,337.14,16694.812262730004
2015-11-11,337.14,341.75,293.32,313.2,18097.66629411
2015-11-12,313.2,344.99,312.24,336.49,15784.18817585
2015-11-13,336.49,343.0,325.0,338.07,10203.546404400002
2015-11-14,338.08,339.57,329.4,334.71,6008.71016419
